"",latency-Q2,memory
1,986.2846715328467,35.997076768141525
2,1274.4528301886792,41.03495343526205
3,1621.7927927927929,45.054335276285805
4,1497.061403508772,48.16303253173828
5,1580.7747747747749,51.40204048156738
6,1568.3333333333333,54.577128092447914
7,1556.2792792792793,57.528937657674156
8,1553.0648148148148,60.68951098124186
9,1534.7207207207207,63.633829752604164
