"",latency-Q2,memory
1,947.1560283687943,34.53555649977464
2,1683.2333333333333,36.65449523925781
3,1924.5217391304348,38.058703104654946
4,3261.7758620689656,39.46657943725586
5,9173.42857142857,41.15925534566244
6,16524.333333333332,43.44300651550293
7,17608.5,46.296648025512695
